Strategy,Total Output,End WIP,Avg Cycle Time,Strategy Label
C,56,64,17.09,Increased WIP (5)
C,61,42,14.62,Increased WIP (5)
C,56,64,17.55,Increased WIP (5)
C,63,56,15.67,Increased WIP (5)
C,60,56,16.87,Increased WIP (5)
C,49,68,19.0,Increased WIP (5)
C,53,69,17.38,Increased WIP (5)
C,55,60,17.5,Increased WIP (5)
C,60,54,16.33,Increased WIP (5)
C,62,64,16.41,Increased WIP (5)
C,59,55,15.5,Increased WIP (5)
C,58,54,17.85,Increased WIP (5)
C,60,54,16.87,Increased WIP (5)
C,63,66,14.11,Increased WIP (5)
C,62,53,15.94,Increased WIP (5)
C,56,44,17.55,Increased WIP (5)
C,49,68,19.25,Increased WIP (5)
C,53,54,18.5,Increased WIP (5)
C,57,54,16.67,Increased WIP (5)
C,54,48,18.22,Increased WIP (5)
C,60,75,15.8,Increased WIP (5)
C,64,56,16.21,Increased WIP (5)
C,54,74,17.22,Increased WIP (5)
C,59,44,15.93,Increased WIP (5)
C,64,44,14.16,Increased WIP (5)
C,53,56,17.88,Increased WIP (5)
C,54,57,17.89,Increased WIP (5)
C,58,53,18.15,Increased WIP (5)
C,59,66,16.64,Increased WIP (5)
C,59,63,17.21,Increased WIP (5)
C,60,56,16.33,Increased WIP (5)
C,58,39,15.31,Increased WIP (5)
C,49,73,19.0,Increased WIP (5)
C,53,63,17.75,Increased WIP (5)
C,61,53,16.31,Increased WIP (5)
C,61,49,14.56,Increased WIP (5)
C,51,65,17.5,Increased WIP (5)
C,58,53,17.69,Increased WIP (5)
C,60,58,16.67,Increased WIP (5)
C,49,79,19.5,Increased WIP (5)
C,50,80,19.0,Increased WIP (5)
C,58,70,17.69,Increased WIP (5)
C,57,57,16.0,Increased WIP (5)
C,57,59,16.83,Increased WIP (5)
C,58,64,17.69,Increased WIP (5)
C,62,69,16.24,Increased WIP (5)
C,62,66,14.88,Increased WIP (5)
C,57,55,18.0,Increased WIP (5)
C,56,61,16.36,Increased WIP (5)
C,58,57,17.85,Increased WIP (5)
C,50,68,19.0,Increased WIP (5)
C,58,70,18.23,Increased WIP (5)
C,58,51,16.0,Increased WIP (5)
C,60,55,15.6,Increased WIP (5)
C,59,53,16.93,Increased WIP (5)
C,57,37,16.67,Increased WIP (5)
C,55,56,18.0,Increased WIP (5)
C,57,82,18.08,Increased WIP (5)
C,55,57,18.2,Increased WIP (5)
C,63,57,15.11,Increased WIP (5)
C,65,44,15.7,Increased WIP (5)
C,55,54,18.5,Increased WIP (5)
C,54,72,18.22,Increased WIP (5)
C,59,55,15.93,Increased WIP (5)
C,53,63,19.0,Increased WIP (5)
C,60,57,17.13,Increased WIP (5)
C,59,63,16.43,Increased WIP (5)
C,52,66,18.14,Increased WIP (5)
C,53,69,17.75,Increased WIP (5)
C,66,56,14.86,Increased WIP (5)
C,56,73,18.18,Increased WIP (5)
C,55,69,17.5,Increased WIP (5)
C,57,51,16.83,Increased WIP (5)
C,54,66,18.0,Increased WIP (5)
C,54,65,17.89,Increased WIP (5)
C,46,74,20.0,Increased WIP (5)
C,51,64,19.0,Increased WIP (5)
C,60,53,15.8,Increased WIP (5)
C,60,66,16.4,Increased WIP (5)
C,62,63,17.0,Increased WIP (5)
C,63,41,16.33,Increased WIP (5)
C,65,44,15.55,Increased WIP (5)
C,54,63,16.11,Increased WIP (5)
C,48,68,18.33,Increased WIP (5)
C,60,65,17.0,Increased WIP (5)
C,57,65,17.67,Increased WIP (5)
C,44,64,0.0,Increased WIP (5)
C,59,62,17.64,Increased WIP (5)
C,53,74,17.5,Increased WIP (5)
C,62,45,14.24,Increased WIP (5)
C,65,57,16.65,Increased WIP (5)
C,57,53,17.83,Increased WIP (5)
C,57,54,16.33,Increased WIP (5)
C,62,54,15.24,Increased WIP (5)
C,54,44,17.89,Increased WIP (5)
C,58,55,17.15,Increased WIP (5)
C,53,63,19.38,Increased WIP (5)
C,61,44,15.81,Increased WIP (5)
C,55,68,16.5,Increased WIP (5)
C,56,66,18.09,Increased WIP (5)
C,48,68,20.0,Increased WIP (5)
C,61,38,15.31,Increased WIP (5)
C,63,45,15.0,Increased WIP (5)
C,55,60,17.3,Increased WIP (5)
C,59,59,15.79,Increased WIP (5)
C,61,46,15.12,Increased WIP (5)
C,55,53,17.9,Increased WIP (5)
C,54,59,17.56,Increased WIP (5)
C,55,67,17.0,Increased WIP (5)
C,55,63,17.2,Increased WIP (5)
C,48,74,19.33,Increased WIP (5)
C,59,52,16.21,Increased WIP (5)
C,58,52,17.23,Increased WIP (5)
C,55,67,18.0,Increased WIP (5)
C,58,51,16.08,Increased WIP (5)
C,52,59,17.86,Increased WIP (5)
C,56,66,17.45,Increased WIP (5)
C,52,61,17.71,Increased WIP (5)
C,60,65,16.13,Increased WIP (5)
C,53,60,17.75,Increased WIP (5)
C,60,44,15.2,Increased WIP (5)
C,58,60,16.0,Increased WIP (5)
C,58,61,16.46,Increased WIP (5)
C,61,61,15.38,Increased WIP (5)
C,57,46,17.67,Increased WIP (5)
C,56,64,15.45,Increased WIP (5)
C,61,46,14.12,Increased WIP (5)
C,53,60,16.88,Increased WIP (5)
C,64,32,15.53,Increased WIP (5)
C,59,41,16.07,Increased WIP (5)
C,53,49,18.25,Increased WIP (5)
C,60,56,15.4,Increased WIP (5)
C,49,53,19.25,Increased WIP (5)
C,57,49,16.83,Increased WIP (5)
C,56,55,15.82,Increased WIP (5)
C,57,52,17.5,Increased WIP (5)
C,56,58,16.18,Increased WIP (5)
C,57,64,18.08,Increased WIP (5)
C,61,44,15.62,Increased WIP (5)
C,57,76,17.17,Increased WIP (5)
C,56,63,17.64,Increased WIP (5)
C,51,63,18.67,Increased WIP (5)
C,62,48,14.82,Increased WIP (5)
C,64,49,15.53,Increased WIP (5)
C,55,52,17.9,Increased WIP (5)
C,56,63,17.45,Increased WIP (5)
C,46,59,20.0,Increased WIP (5)
C,58,57,17.23,Increased WIP (5)
C,59,55,16.64,Increased WIP (5)
C,61,58,15.19,Increased WIP (5)
C,61,49,16.12,Increased WIP (5)
C,57,63,17.25,Increased WIP (5)
C,55,61,17.0,Increased WIP (5)
C,54,41,17.11,Increased WIP (5)
C,58,69,17.23,Increased WIP (5)
C,61,65,16.12,Increased WIP (5)
C,58,52,15.62,Increased WIP (5)
C,60,46,12.6,Increased WIP (5)
C,51,72,18.0,Increased WIP (5)
C,55,51,17.5,Increased WIP (5)
C,54,48,18.33,Increased WIP (5)
C,65,48,13.7,Increased WIP (5)
C,60,60,16.73,Increased WIP (5)
C,55,64,17.9,Increased WIP (5)
C,52,67,18.86,Increased WIP (5)
C,54,56,17.67,Increased WIP (5)
C,57,57,15.25,Increased WIP (5)
C,59,41,14.29,Increased WIP (5)
C,57,64,17.42,Increased WIP (5)
C,54,61,17.67,Increased WIP (5)
C,54,62,18.22,Increased WIP (5)
C,62,52,15.24,Increased WIP (5)
C,63,54,15.56,Increased WIP (5)
C,61,69,15.94,Increased WIP (5)
C,62,45,15.82,Increased WIP (5)
C,55,61,17.4,Increased WIP (5)
C,53,57,17.75,Increased WIP (5)
C,54,63,16.67,Increased WIP (5)
C,59,65,17.43,Increased WIP (5)
C,60,64,17.33,Increased WIP (5)
C,59,58,17.43,Increased WIP (5)
C,55,42,17.2,Increased WIP (5)
C,59,62,16.0,Increased WIP (5)
C,56,58,16.91,Increased WIP (5)
C,55,59,18.1,Increased WIP (5)
C,66,53,16.14,Increased WIP (5)
C,52,58,16.86,Increased WIP (5)
C,54,65,18.22,Increased WIP (5)
C,56,57,16.0,Increased WIP (5)
C,50,72,18.6,Increased WIP (5)
C,53,56,18.5,Increased WIP (5)
C,60,60,15.67,Increased WIP (5)
C,58,54,16.62,Increased WIP (5)
C,56,40,16.91,Increased WIP (5)
C,59,36,14.29,Increased WIP (5)
C,57,66,17.25,Increased WIP (5)
C,56,81,17.09,Increased WIP (5)
C,56,50,15.64,Increased WIP (5)
C,60,48,15.47,Increased WIP (5)
C,59,60,15.57,Increased WIP (5)
C,56,62,16.82,Increased WIP (5)
C,58,50,17.38,Increased WIP (5)
C,51,62,17.83,Increased WIP (5)
C,57,64,16.83,Increased WIP (5)
C,60,48,14.87,Increased WIP (5)
C,57,50,16.5,Increased WIP (5)
C,59,54,17.0,Increased WIP (5)
C,63,62,15.56,Increased WIP (5)
C,51,51,18.33,Increased WIP (5)
C,56,65,16.36,Increased WIP (5)
C,63,56,15.89,Increased WIP (5)
C,59,68,16.43,Increased WIP (5)
C,57,56,17.58,Increased WIP (5)
C,61,47,16.31,Increased WIP (5)
C,56,48,17.27,Increased WIP (5)
C,58,62,16.92,Increased WIP (5)
C,57,35,16.67,Increased WIP (5)
C,58,49,16.62,Increased WIP (5)
C,59,66,16.07,Increased WIP (5)
C,58,54,17.23,Increased WIP (5)
C,59,58,16.71,Increased WIP (5)
C,54,58,17.44,Increased WIP (5)
C,57,53,15.75,Increased WIP (5)
C,52,69,18.57,Increased WIP (5)
C,57,62,16.42,Increased WIP (5)
C,54,77,17.56,Increased WIP (5)
C,53,68,16.25,Increased WIP (5)
C,57,63,16.92,Increased WIP (5)
C,57,51,17.33,Increased WIP (5)
C,51,69,19.83,Increased WIP (5)
C,53,51,18.0,Increased WIP (5)
C,58,62,16.62,Increased WIP (5)
C,53,64,18.12,Increased WIP (5)
C,57,62,16.75,Increased WIP (5)
C,54,61,18.44,Increased WIP (5)
C,57,53,17.33,Increased WIP (5)
C,54,62,16.89,Increased WIP (5)
C,54,54,16.67,Increased WIP (5)
C,60,53,16.07,Increased WIP (5)
C,53,53,18.12,Increased WIP (5)
C,57,67,16.58,Increased WIP (5)
C,56,59,17.45,Increased WIP (5)
C,55,75,17.7,Increased WIP (5)
C,61,65,14.88,Increased WIP (5)
C,59,63,16.71,Increased WIP (5)
C,62,51,15.24,Increased WIP (5)
C,52,69,17.43,Increased WIP (5)
C,47,80,19.5,Increased WIP (5)
C,60,64,15.93,Increased WIP (5)
C,59,65,15.21,Increased WIP (5)
C,56,77,16.73,Increased WIP (5)
C,59,59,16.29,Increased WIP (5)
C,63,41,14.22,Increased WIP (5)
C,57,43,15.17,Increased WIP (5)
C,53,53,17.75,Increased WIP (5)
C,53,74,19.0,Increased WIP (5)
C,54,65,17.78,Increased WIP (5)
C,51,70,18.5,Increased WIP (5)
C,51,74,19.67,Increased WIP (5)
C,55,58,17.0,Increased WIP (5)
C,58,53,15.38,Increased WIP (5)
C,57,55,17.75,Increased WIP (5)
C,49,56,17.75,Increased WIP (5)
C,52,60,19.0,Increased WIP (5)
C,45,62,0.0,Increased WIP (5)
C,47,68,19.5,Increased WIP (5)
C,64,42,15.68,Increased WIP (5)
C,60,49,14.2,Increased WIP (5)
C,53,78,17.75,Increased WIP (5)
C,63,61,15.83,Increased WIP (5)
C,53,57,16.88,Increased WIP (5)
C,52,69,18.86,Increased WIP (5)
C,52,63,18.14,Increased WIP (5)
C,60,55,16.0,Increased WIP (5)
C,59,60,15.0,Increased WIP (5)
C,59,64,16.29,Increased WIP (5)
C,58,52,16.85,Increased WIP (5)
C,60,50,16.67,Increased WIP (5)
C,60,70,15.8,Increased WIP (5)
C,65,43,14.95,Increased WIP (5)
C,49,67,19.75,Increased WIP (5)
C,55,45,15.8,Increased WIP (5)
C,61,43,15.19,Increased WIP (5)
C,57,69,17.08,Increased WIP (5)
C,52,52,18.57,Increased WIP (5)
C,51,64,17.67,Increased WIP (5)
C,61,50,16.38,Increased WIP (5)
C,57,49,15.42,Increased WIP (5)
C,53,48,18.0,Increased WIP (5)
C,63,55,15.89,Increased WIP (5)
C,58,58,17.23,Increased WIP (5)
C,56,55,17.18,Increased WIP (5)
C,52,61,19.29,Increased WIP (5)
C,62,58,16.47,Increased WIP (5)
C,58,65,16.08,Increased WIP (5)
C,55,71,17.5,Increased WIP (5)
C,62,66,15.24,Increased WIP (5)
C,54,69,18.11,Increased WIP (5)
C,60,57,16.67,Increased WIP (5)
C,60,47,16.2,Increased WIP (5)
C,52,59,19.43,Increased WIP (5)
C,62,47,15.41,Increased WIP (5)
C,56,64,17.45,Increased WIP (5)
C,61,61,17.25,Increased WIP (5)
C,60,63,16.73,Increased WIP (5)
C,56,49,18.18,Increased WIP (5)
C,61,49,14.88,Increased WIP (5)
C,57,65,17.25,Increased WIP (5)
C,58,63,17.62,Increased WIP (5)
C,61,67,16.75,Increased WIP (5)
C,60,70,16.73,Increased WIP (5)
C,62,45,12.94,Increased WIP (5)
C,60,45,15.07,Increased WIP (5)
C,61,47,14.81,Increased WIP (5)
C,51,65,18.17,Increased WIP (5)
C,59,70,16.64,Increased WIP (5)
C,56,61,16.27,Increased WIP (5)
C,48,54,19.67,Increased WIP (5)
C,54,49,16.78,Increased WIP (5)
C,56,61,17.45,Increased WIP (5)
C,55,47,17.1,Increased WIP (5)
C,61,57,16.88,Increased WIP (5)
C,55,65,17.9,Increased WIP (5)
C,57,54,15.83,Increased WIP (5)
C,63,57,15.89,Increased WIP (5)
C,59,48,14.79,Increased WIP (5)
C,57,52,17.67,Increased WIP (5)
C,58,50,15.23,Increased WIP (5)
C,57,51,16.33,Increased WIP (5)
C,59,61,15.71,Increased WIP (5)
C,50,60,17.0,Increased WIP (5)
C,54,69,17.44,Increased WIP (5)
C,55,74,18.0,Increased WIP (5)
C,55,54,16.1,Increased WIP (5)
C,60,50,14.8,Increased WIP (5)
C,55,61,17.5,Increased WIP (5)
C,58,42,15.62,Increased WIP (5)
C,54,57,17.11,Increased WIP (5)
C,57,48,16.08,Increased WIP (5)
C,48,67,19.0,Increased WIP (5)
C,61,56,15.94,Increased WIP (5)
C,61,50,16.62,Increased WIP (5)
C,58,56,17.0,Increased WIP (5)
C,61,48,16.44,Increased WIP (5)
C,60,66,15.73,Increased WIP (5)
C,54,49,16.33,Increased WIP (5)
C,53,59,16.25,Increased WIP (5)
C,50,48,18.0,Increased WIP (5)
C,61,47,15.56,Increased WIP (5)
C,54,63,17.0,Increased WIP (5)
C,52,68,18.57,Increased WIP (5)
C,54,55,17.11,Increased WIP (5)
C,60,63,17.27,Increased WIP (5)
C,52,61,18.86,Increased WIP (5)
C,53,68,18.62,Increased WIP (5)
C,61,49,16.5,Increased WIP (5)
C,51,62,18.0,Increased WIP (5)
C,52,63,18.71,Increased WIP (5)
C,57,54,14.58,Increased WIP (5)
C,61,64,17.19,Increased WIP (5)
C,53,48,17.62,Increased WIP (5)
C,65,50,15.5,Increased WIP (5)
C,60,54,15.27,Increased WIP (5)
C,57,57,17.58,Increased WIP (5)
C,63,36,15.89,Increased WIP (5)
C,50,71,18.2,Increased WIP (5)
C,56,65,18.18,Increased WIP (5)
C,55,61,18.2,Increased WIP (5)
C,59,56,15.86,Increased WIP (5)
C,65,50,15.6,Increased WIP (5)
C,64,54,15.53,Increased WIP (5)
C,52,58,17.0,Increased WIP (5)
C,45,80,0.0,Increased WIP (5)
C,59,56,16.0,Increased WIP (5)
C,57,55,16.67,Increased WIP (5)
C,60,57,14.67,Increased WIP (5)
C,61,61,16.0,Increased WIP (5)
C,61,64,15.94,Increased WIP (5)
C,60,63,16.47,Increased WIP (5)
C,61,51,16.19,Increased WIP (5)
C,62,47,16.76,Increased WIP (5)
C,61,58,16.25,Increased WIP (5)
C,59,52,15.57,Increased WIP (5)
C,52,55,17.14,Increased WIP (5)
C,57,50,16.82,Increased WIP (5)
C,61,45,14.69,Increased WIP (5)
C,54,62,17.89,Increased WIP (5)
C,64,57,16.68,Increased WIP (5)
C,61,51,14.56,Increased WIP (5)
C,58,57,17.08,Increased WIP (5)
C,56,60,17.18,Increased WIP (5)
C,58,46,17.38,Increased WIP (5)
C,57,51,17.58,Increased WIP (5)
C,57,54,16.25,Increased WIP (5)
C,55,66,17.4,Increased WIP (5)
C,57,68,17.75,Increased WIP (5)
C,59,53,15.07,Increased WIP (5)
C,59,50,15.86,Increased WIP (5)
C,57,79,16.92,Increased WIP (5)
C,60,66,17.13,Increased WIP (5)
C,55,63,18.3,Increased WIP (5)
C,51,57,18.17,Increased WIP (5)
C,56,60,18.73,Increased WIP (5)
C,56,51,16.55,Increased WIP (5)
C,54,71,18.33,Increased WIP (5)
C,58,55,16.69,Increased WIP (5)
C,59,45,17.14,Increased WIP (5)
C,60,64,16.33,Increased WIP (5)
C,60,59,16.07,Increased WIP (5)
C,64,48,15.21,Increased WIP (5)
C,51,59,18.67,Increased WIP (5)
C,54,66,17.67,Increased WIP (5)
C,63,73,15.72,Increased WIP (5)
C,60,61,16.0,Increased WIP (5)
C,55,64,17.4,Increased WIP (5)
C,62,45,14.94,Increased WIP (5)
C,57,54,17.0,Increased WIP (5)
C,51,64,18.5,Increased WIP (5)
C,57,76,17.58,Increased WIP (5)
C,45,65,0.0,Increased WIP (5)
C,54,53,17.78,Increased WIP (5)
C,58,59,16.54,Increased WIP (5)
C,49,63,18.75,Increased WIP (5)
C,58,57,16.85,Increased WIP (5)
C,57,66,17.42,Increased WIP (5)
C,50,57,19.6,Increased WIP (5)
C,61,64,16.94,Increased WIP (5)
C,58,48,14.62,Increased WIP (5)
C,50,73,19.4,Increased WIP (5)
C,58,62,17.0,Increased WIP (5)
C,62,50,14.41,Increased WIP (5)
C,55,57,18.7,Increased WIP (5)
C,64,54,15.53,Increased WIP (5)
C,59,54,16.29,Increased WIP (5)
C,55,52,17.2,Increased WIP (5)
C,63,62,14.78,Increased WIP (5)
C,52,69,18.57,Increased WIP (5)
C,61,53,15.88,Increased WIP (5)
C,60,50,16.33,Increased WIP (5)
C,59,58,16.07,Increased WIP (5)
C,55,60,17.1,Increased WIP (5)
C,46,73,20.0,Increased WIP (5)
C,59,57,16.93,Increased WIP (5)
C,59,40,17.07,Increased WIP (5)
C,62,47,16.41,Increased WIP (5)
C,62,47,17.0,Increased WIP (5)
C,48,72,20.0,Increased WIP (5)
C,47,65,19.5,Increased WIP (5)
C,58,67,17.54,Increased WIP (5)
C,59,62,15.43,Increased WIP (5)
C,62,52,15.88,Increased WIP (5)
C,53,67,17.25,Increased WIP (5)
C,56,54,17.82,Increased WIP (5)
C,62,65,16.88,Increased WIP (5)
C,62,58,17.24,Increased WIP (5)
C,59,54,13.57,Increased WIP (5)
C,56,59,17.55,Increased WIP (5)
C,52,54,17.71,Increased WIP (5)
C,55,65,17.9,Increased WIP (5)
C,56,60,17.09,Increased WIP (5)
C,61,55,16.06,Increased WIP (5)
C,55,65,17.7,Increased WIP (5)
C,60,47,15.67,Increased WIP (5)
C,49,75,19.0,Increased WIP (5)
C,58,59,16.69,Increased WIP (5)
C,56,60,16.45,Increased WIP (5)
C,52,57,17.71,Increased WIP (5)
C,56,58,17.82,Increased WIP (5)
C,62,55,15.41,Increased WIP (5)
C,60,55,15.53,Increased WIP (5)
C,60,52,16.27,Increased WIP (5)
C,56,63,16.73,Increased WIP (5)
C,59,58,15.79,Increased WIP (5)
C,57,63,17.58,Increased WIP (5)
C,49,77,19.0,Increased WIP (5)
C,56,58,17.64,Increased WIP (5)
C,54,49,16.33,Increased WIP (5)
C,46,68,20.0,Increased WIP (5)
C,59,50,16.0,Increased WIP (5)
C,57,65,16.42,Increased WIP (5)
C,57,74,17.0,Increased WIP (5)
C,58,48,17.0,Increased WIP (5)
C,60,58,17.53,Increased WIP (5)
C,62,44,15.47,Increased WIP (5)
C,59,56,16.79,Increased WIP (5)
C,50,59,17.4,Increased WIP (5)
C,60,50,15.93,Increased WIP (5)
C,52,64,19.71,Increased WIP (5)
C,57,50,15.92,Increased WIP (5)
C,55,56,17.4,Increased WIP (5)
C,56,69,18.18,Increased WIP (5)
C,57,68,18.25,Increased WIP (5)
C,58,68,16.08,Increased WIP (5)
C,64,55,15.37,Increased WIP (5)
C,62,49,16.18,Increased WIP (5)
C,54,55,18.0,Increased WIP (5)
C,59,56,16.93,Increased WIP (5)
C,55,53,17.5,Increased WIP (5)
C,60,52,15.07,Increased WIP (5)
C,61,49,15.06,Increased WIP (5)
C,54,65,17.0,Increased WIP (5)
C,55,61,18.3,Increased WIP (5)
C,55,66,17.1,Increased WIP (5)
C,60,56,16.4,Increased WIP (5)
C,60,53,15.4,Increased WIP (5)
C,57,55,15.5,Increased WIP (5)
C,61,45,15.31,Increased WIP (5)
C,56,69,18.0,Increased WIP (5)
C,54,58,17.67,Increased WIP (5)
C,58,62,16.54,Increased WIP (5)
C,66,59,15.57,Increased WIP (5)
C,49,61,19.5,Increased WIP (5)
C,54,61,17.0,Increased WIP (5)
C,57,64,18.75,Increased WIP (5)
C,55,62,17.9,Increased WIP (5)
C,56,43,17.09,Increased WIP (5)
C,52,57,18.14,Increased WIP (5)
C,55,68,17.6,Increased WIP (5)
C,57,47,16.58,Increased WIP (5)
C,56,59,16.82,Increased WIP (5)
C,60,60,15.8,Increased WIP (5)
C,59,53,16.36,Increased WIP (5)
C,57,52,16.17,Increased WIP (5)
C,50,66,19.8,Increased WIP (5)
C,53,53,17.62,Increased WIP (5)
C,59,67,15.5,Increased WIP (5)
C,58,60,16.92,Increased WIP (5)
C,56,59,18.0,Increased WIP (5)
C,57,53,17.33,Increased WIP (5)
C,68,49,14.17,Increased WIP (5)
C,58,45,16.54,Increased WIP (5)
C,60,46,16.73,Increased WIP (5)
C,56,61,16.64,Increased WIP (5)
C,62,58,16.12,Increased WIP (5)
C,63,56,15.11,Increased WIP (5)
C,62,65,16.88,Increased WIP (5)
C,55,60,18.4,Increased WIP (5)
C,62,58,15.12,Increased WIP (5)
C,68,49,15.61,Increased WIP (5)
C,50,69,19.0,Increased WIP (5)
C,61,62,15.69,Increased WIP (5)
C,60,65,16.47,Increased WIP (5)
C,57,58,16.5,Increased WIP (5)
C,61,57,15.94,Increased WIP (5)
C,57,57,17.08,Increased WIP (5)
C,60,62,16.33,Increased WIP (5)
C,53,61,17.12,Increased WIP (5)
C,55,69,17.0,Increased WIP (5)
C,61,45,15.75,Increased WIP (5)
C,63,52,15.33,Increased WIP (5)
C,59,67,16.43,Increased WIP (5)
C,56,57,16.55,Increased WIP (5)
C,56,59,16.09,Increased WIP (5)
C,58,65,16.0,Increased WIP (5)
C,60,61,15.47,Increased WIP (5)
C,56,54,15.82,Increased WIP (5)
C,59,47,15.57,Increased WIP (5)
C,55,65,17.8,Increased WIP (5)
C,66,48,14.05,Increased WIP (5)
C,54,65,17.0,Increased WIP (5)
C,55,57,17.4,Increased WIP (5)
C,61,57,15.56,Increased WIP (5)
C,61,61,15.69,Increased WIP (5)
C,61,51,16.31,Increased WIP (5)
C,61,45,16.31,Increased WIP (5)
C,53,57,17.0,Increased WIP (5)
C,51,68,18.0,Increased WIP (5)
C,59,70,16.79,Increased WIP (5)
C,60,54,15.27,Increased WIP (5)
C,57,59,18.08,Increased WIP (5)
C,60,69,16.4,Increased WIP (5)
C,53,52,18.25,Increased WIP (5)
C,58,65,15.69,Increased WIP (5)
C,54,46,16.56,Increased WIP (5)
C,57,64,16.25,Increased WIP (5)
C,46,68,20.0,Increased WIP (5)
C,60,40,16.33,Increased WIP (5)
C,56,64,18.18,Increased WIP (5)
C,61,59,15.88,Increased WIP (5)
C,61,61,15.0,Increased WIP (5)
C,60,60,16.73,Increased WIP (5)
C,60,54,17.33,Increased WIP (5)
C,60,64,17.07,Increased WIP (5)
C,56,75,18.27,Increased WIP (5)
C,58,62,16.23,Increased WIP (5)
C,52,69,18.29,Increased WIP (5)
C,66,62,16.33,Increased WIP (5)
C,60,63,15.2,Increased WIP (5)
C,67,49,15.05,Increased WIP (5)
C,58,54,15.77,Increased WIP (5)
C,62,61,16.06,Increased WIP (5)
C,63,50,16.11,Increased WIP (5)
C,63,51,16.67,Increased WIP (5)
C,54,46,17.44,Increased WIP (5)
C,61,53,16.69,Increased WIP (5)
C,62,63,15.47,Increased WIP (5)
C,58,42,14.69,Increased WIP (5)
C,60,49,15.53,Increased WIP (5)
C,59,54,15.14,Increased WIP (5)
C,59,54,16.57,Increased WIP (5)
C,59,62,16.36,Increased WIP (5)
C,57,52,16.67,Increased WIP (5)
C,59,59,15.93,Increased WIP (5)
C,51,75,19.5,Increased WIP (5)
C,63,55,15.94,Increased WIP (5)
C,57,57,16.5,Increased WIP (5)
C,59,40,15.79,Increased WIP (5)
C,62,54,15.76,Increased WIP (5)
C,58,45,17.85,Increased WIP (5)
C,58,56,16.77,Increased WIP (5)
C,49,66,18.5,Increased WIP (5)
C,56,50,16.82,Increased WIP (5)
C,57,56,16.25,Increased WIP (5)
C,57,69,16.83,Increased WIP (5)
C,47,73,19.5,Increased WIP (5)
C,63,59,15.28,Increased WIP (5)
C,52,56,18.14,Increased WIP (5)
C,63,59,16.0,Increased WIP (5)
C,50,51,18.6,Increased WIP (5)
C,56,45,15.82,Increased WIP (5)
C,62,58,16.0,Increased WIP (5)
C,59,44,16.64,Increased WIP (5)
C,56,56,16.82,Increased WIP (5)
C,57,57,16.08,Increased WIP (5)
C,58,65,18.08,Increased WIP (5)
C,51,48,17.17,Increased WIP (5)
C,60,62,16.07,Increased WIP (5)
C,53,50,18.0,Increased WIP (5)
C,52,70,17.43,Increased WIP (5)
C,59,63,17.43,Increased WIP (5)
C,56,58,17.18,Increased WIP (5)
C,57,59,16.75,Increased WIP (5)
C,61,61,16.81,Increased WIP (5)
C,59,50,14.57,Increased WIP (5)
C,61,58,16.31,Increased WIP (5)
C,59,52,17.5,Increased WIP (5)
C,61,61,16.44,Increased WIP (5)
C,60,40,13.93,Increased WIP (5)
C,63,57,15.39,Increased WIP (5)
C,56,64,18.09,Increased WIP (5)
C,49,54,19.0,Increased WIP (5)
C,56,71,17.0,Increased WIP (5)
C,54,63,17.67,Increased WIP (5)
C,58,61,14.46,Increased WIP (5)
C,56,76,17.55,Increased WIP (5)
C,58,50,16.08,Increased WIP (5)
C,49,60,20.0,Increased WIP (5)
C,56,71,18.73,Increased WIP (5)
C,61,40,15.94,Increased WIP (5)
C,61,49,14.25,Increased WIP (5)
C,60,42,14.47,Increased WIP (5)
C,55,65,17.2,Increased WIP (5)
C,56,57,16.18,Increased WIP (5)
C,62,47,15.94,Increased WIP (5)
C,65,51,15.05,Increased WIP (5)
C,55,53,18.0,Increased WIP (5)
C,62,54,14.65,Increased WIP (5)
C,60,45,15.4,Increased WIP (5)
C,64,42,15.95,Increased WIP (5)
C,54,74,16.89,Increased WIP (5)
C,59,67,16.86,Increased WIP (5)
C,59,46,15.64,Increased WIP (5)
C,64,40,14.74,Increased WIP (5)
C,57,53,17.75,Increased WIP (5)
