SimID;Strategy;Strategy Label;Total Output;End WIP;Avg Cycle Time
10721;C;Increased WIP (5);51;65;17,17
10722;C;Increased WIP (5);58;59;15,85
10723;C;Increased WIP (5);54;49;16,22
10724;C;Increased WIP (5);61;55;17
10725;C;Increased WIP (5);58;53;15,46
10726;C;Increased WIP (5);55;67;17,6
10727;C;Increased WIP (5);52;66;18,14
10728;C;Increased WIP (5);54;61;17,33
10729;C;Increased WIP (5);55;63;18,5
10730;C;Increased WIP (5);57;62;16,92
10731;C;Increased WIP (5);61;46;16,56
10732;C;Increased WIP (5);62;51;15,94
10733;C;Increased WIP (5);55;49;16,9
10734;C;Increased WIP (5);58;58;16,62
10735;C;Increased WIP (5);55;42;17,5
10736;C;Increased WIP (5);61;55;15,19
10737;C;Increased WIP (5);59;59;16,93
10738;C;Increased WIP (5);53;62;16,62
10739;C;Increased WIP (5);61;46;15,44
10740;C;Increased WIP (5);55;64;17,6
10741;C;Increased WIP (5);60;55;16,73
10742;C;Increased WIP (5);60;38;13,8
10743;C;Increased WIP (5);61;58;16,06
10744;C;Increased WIP (5);52;65;15,29
10745;C;Increased WIP (5);58;74;18,15
10746;C;Increased WIP (5);54;62;17,56
10747;C;Increased WIP (5);67;69;15,27
10748;C;Increased WIP (5);65;50;14,15
10749;C;Increased WIP (5);55;71;17,6
10750;C;Increased WIP (5);55;41;16,3
10751;C;Increased WIP (5);57;58;17,58
10752;C;Increased WIP (5);57;52;16,83
10753;C;Increased WIP (5);44;57;0
10754;C;Increased WIP (5);53;63;17,62
10755;C;Increased WIP (5);54;70;18,89
10756;C;Increased WIP (5);62;41;13,94
10757;C;Increased WIP (5);54;57;16,22
10758;C;Increased WIP (5);59;43;15,21
10759;C;Increased WIP (5);48;67;19,67
10760;C;Increased WIP (5);54;60;17
10761;C;Increased WIP (5);61;60;16,5
10762;C;Increased WIP (5);53;46;17,25
10763;C;Increased WIP (5);59;59;16,43
10764;C;Increased WIP (5);58;59;16,46
10765;C;Increased WIP (5);64;53;16,11
10766;C;Increased WIP (5);49;60;19
10767;C;Increased WIP (5);59;52;15,36
10768;C;Increased WIP (5);58;62;17,77
10769;C;Increased WIP (5);60;62;16,47
10770;C;Increased WIP (5);52;58;17,71
10771;C;Increased WIP (5);62;63;16
10772;C;Increased WIP (5);58;55;15,85
10773;C;Increased WIP (5);53;57;18,88
10774;C;Increased WIP (5);58;63;15,85
10775;C;Increased WIP (5);59;58;16,86
10776;C;Increased WIP (5);62;67;15,94
10777;C;Increased WIP (5);65;63;15,35
10778;C;Increased WIP (5);60;58;17,13
10779;C;Increased WIP (5);50;56;17,8
10780;C;Increased WIP (5);56;63;17,82
10781;C;Increased WIP (5);57;59;16,17
10782;C;Increased WIP (5);57;50;16,17
10783;C;Increased WIP (5);51;62;18,67
10784;C;Increased WIP (5);57;58;16,33
10785;C;Increased WIP (5);49;61;18
10786;C;Increased WIP (5);58;60;16,54
10787;C;Increased WIP (5);60;34;15,73
10788;C;Increased WIP (5);54;65;19,11
10789;C;Increased WIP (5);57;56;16,75
10790;C;Increased WIP (5);59;50;16,93
10791;C;Increased WIP (5);57;70;18
10792;C;Increased WIP (5);56;69;17,36
10793;C;Increased WIP (5);57;62;16,92
10794;C;Increased WIP (5);66;41;14,43
10795;C;Increased WIP (5);61;62;13,19
10796;C;Increased WIP (5);54;44;17,33
10797;C;Increased WIP (5);58;60;15,77
10798;C;Increased WIP (5);56;63;16,36
10799;C;Increased WIP (5);64;43;15,26
10800;C;Increased WIP (5);56;52;16,91
10801;C;Increased WIP (5);52;72;18,29
10802;C;Increased WIP (5);55;60;16,1
10803;C;Increased WIP (5);54;66;18,22
10804;C;Increased WIP (5);48;70;20
10805;C;Increased WIP (5);52;71;19,14
10806;C;Increased WIP (5);51;57;18,5
10807;C;Increased WIP (5);54;63;17,44
10808;C;Increased WIP (5);63;59;16,67
10809;C;Increased WIP (5);64;42;16,21
10810;C;Increased WIP (5);58;64;15,77
10811;C;Increased WIP (5);54;56;18,33
10812;C;Increased WIP (5);63;61;16,39
10813;C;Increased WIP (5);56;43;15,73
10814;C;Increased WIP (5);59;61;15,93
10815;C;Increased WIP (5);57;51;14,67
10816;C;Increased WIP (5);59;49;16,29
10817;C;Increased WIP (5);57;71;17,5
10818;C;Increased WIP (5);57;58;16,33
10819;C;Increased WIP (5);58;55;16,31
10820;C;Increased WIP (5);58;60;15,15
10821;C;Increased WIP (5);55;67;17,9
10822;C;Increased WIP (5);69;47;15,58
10823;C;Increased WIP (5);57;64;15,75
10824;C;Increased WIP (5);57;62;16,75
10825;C;Increased WIP (5);61;56;15,5
10826;C;Increased WIP (5);55;54;17,5
10827;C;Increased WIP (5);58;58;16,15
10828;C;Increased WIP (5);58;46;16,23
10829;C;Increased WIP (5);51;72;17,83
10830;C;Increased WIP (5);64;49;16,21
10831;C;Increased WIP (5);55;55;17,9
10832;C;Increased WIP (5);58;49;15,62
10833;C;Increased WIP (5);51;72;18,83
10834;C;Increased WIP (5);54;56;18,11
10835;C;Increased WIP (5);65;50;15,5
10836;C;Increased WIP (5);58;59;16,08
10837;C;Increased WIP (5);63;52;15,39
10838;C;Increased WIP (5);58;56;16,54
10839;C;Increased WIP (5);56;49;15,64
10840;C;Increased WIP (5);57;70;16,83
10841;C;Increased WIP (5);60;44;16,07
10842;C;Increased WIP (5);61;47;15,69
10843;C;Increased WIP (5);61;60;16,31
10844;C;Increased WIP (5);61;57;16,06
10845;C;Increased WIP (5);55;61;18
10846;C;Increased WIP (5);57;52;17,08
10847;C;Increased WIP (5);48;67;20
10848;C;Increased WIP (5);61;54;15,62
10849;C;Increased WIP (5);59;53;15,93
10850;C;Increased WIP (5);57;72;16,25
10851;C;Increased WIP (5);65;38;13,75
10852;C;Increased WIP (5);60;54;16,13
10853;C;Increased WIP (5);51;55;17,33
10854;C;Increased WIP (5);54;43;16,33
10855;C;Increased WIP (5);58;55;16,77
10856;C;Increased WIP (5);56;66;16,45
10857;C;Increased WIP (5);58;62;17,38
10858;C;Increased WIP (5);59;65;17,29
10859;C;Increased WIP (5);54;64;18,44
10860;C;Increased WIP (5);60;55;16,07
10861;C;Increased WIP (5);60;65;16,47
10862;C;Increased WIP (5);48;69;20
10863;C;Increased WIP (5);66;56;15,71
10864;C;Increased WIP (5);58;48;16
10865;C;Increased WIP (5);55;72;17,5
10866;C;Increased WIP (5);54;52;18,44
10867;C;Increased WIP (5);58;58;16,31
10868;C;Increased WIP (5);62;56;15,94
10869;C;Increased WIP (5);66;57;15,71
10870;C;Increased WIP (5);53;56;18,38
10871;C;Increased WIP (5);56;70;18,27
10872;C;Increased WIP (5);48;62;20
10873;C;Increased WIP (5);61;63;16,19
10874;C;Increased WIP (5);56;57;17
10875;C;Increased WIP (5);60;56;15,6
10876;C;Increased WIP (5);56;62;15,64
10877;C;Increased WIP (5);51;68;18
10878;C;Increased WIP (5);51;61;16,5
10879;C;Increased WIP (5);57;50;15,83
10880;C;Increased WIP (5);59;50;15,07
10881;C;Increased WIP (5);54;72;17,56
10882;C;Increased WIP (5);59;52;17,07
10883;C;Increased WIP (5);60;42;16,6
10884;C;Increased WIP (5);55;58;18,6
10885;C;Increased WIP (5);49;58;19
10886;C;Increased WIP (5);58;44;16,46
10887;C;Increased WIP (5);54;63;17,11
10888;C;Increased WIP (5);53;59;16,88
10889;C;Increased WIP (5);50;65;18,6
10890;C;Increased WIP (5);57;58;16,75
10891;C;Increased WIP (5);57;60;17,5
10892;C;Increased WIP (5);56;62;16,36
10893;C;Increased WIP (5);58;47;17,85
10894;C;Increased WIP (5);56;48;17
10895;C;Increased WIP (5);63;58;16,72
10896;C;Increased WIP (5);56;48;15,36
10897;C;Increased WIP (5);55;62;16,9
10898;C;Increased WIP (5);55;67;17,6
10899;C;Increased WIP (5);61;54;16
10900;C;Increased WIP (5);60;57;17,13
10901;C;Increased WIP (5);60;45;15,27
10902;C;Increased WIP (5);57;62;16,5
10903;C;Increased WIP (5);56;47;15,55
10904;C;Increased WIP (5);59;46;17
10905;C;Increased WIP (5);57;63;16
10906;C;Increased WIP (5);57;62;16,75
10907;C;Increased WIP (5);51;53;18,67
10908;C;Increased WIP (5);50;60;18,4
10909;C;Increased WIP (5);59;45;15,21
10910;C;Increased WIP (5);51;61;16,67
10911;C;Increased WIP (5);53;71;18
10912;C;Increased WIP (5);59;56;16,43
10913;C;Increased WIP (5);53;64;16,88
10914;C;Increased WIP (5);56;52;18
10915;C;Increased WIP (5);51;57;18,33
10916;C;Increased WIP (5);58;49;14,85
10917;C;Increased WIP (5);62;55;15,94
10918;C;Increased WIP (5);65;46;14,85
10919;C;Increased WIP (5);58;73;15,85
10920;C;Increased WIP (5);61;56;16,12
10921;C;Increased WIP (5);52;61;18,14
10922;C;Increased WIP (5);60;62;16,53
10923;C;Increased WIP (5);59;77;17,79
10924;C;Increased WIP (5);53;61;17,88
10925;C;Increased WIP (5);54;64;18,44
10926;C;Increased WIP (5);56;67;17,09
10927;C;Increased WIP (5);57;63;16,83
10928;C;Increased WIP (5);62;59;17
10929;C;Increased WIP (5);56;50;17,55
10930;C;Increased WIP (5);52;78;18,14
10931;C;Increased WIP (5);62;45;15,24
10932;C;Increased WIP (5);55;57;17
10933;C;Increased WIP (5);55;60;17,9
10934;C;Increased WIP (5);56;55;18
10935;C;Increased WIP (5);58;56;17,08
10936;C;Increased WIP (5);58;57;16,08
10937;C;Increased WIP (5);58;61;17,62
10938;C;Increased WIP (5);53;62;18,38
10939;C;Increased WIP (5);60;58;15,53
10940;C;Increased WIP (5);65;55;13,65
10941;C;Increased WIP (5);56;59;18,27
10942;C;Increased WIP (5);55;57;17,5
10943;C;Increased WIP (5);61;51;15,62
10944;C;Increased WIP (5);57;48;16,42
10945;C;Increased WIP (5);55;59;18,4
10946;C;Increased WIP (5);63;49;16,06
10947;C;Increased WIP (5);61;50;16,12
10948;C;Increased WIP (5);59;49;15,36
10949;C;Increased WIP (5);61;50;16,75
10950;C;Increased WIP (5);50;66;18,4
10951;C;Increased WIP (5);56;55;16,27
10952;C;Increased WIP (5);58;48;15,85
10953;C;Increased WIP (5);54;66;18,67
10954;C;Increased WIP (5);61;56;17,06
10955;C;Increased WIP (5);57;59;18,5
10956;C;Increased WIP (5);53;58;18,25
10957;C;Increased WIP (5);59;54;15,79
10958;C;Increased WIP (5);57;64;17,67
10959;C;Increased WIP (5);57;72;17,58
10960;C;Increased WIP (5);63;37;16,78
10961;C;Increased WIP (5);62;52;16,71
10962;C;Increased WIP (5);52;61;18,29
10963;C;Increased WIP (5);50;62;18,8
10964;C;Increased WIP (5);57;59;16,33
10965;C;Increased WIP (5);59;59;15,5
10966;C;Increased WIP (5);61;60;15,75
10967;C;Increased WIP (5);48;67;20
10968;C;Increased WIP (5);52;71;19,29
10969;C;Increased WIP (5);64;64;16
10970;C;Increased WIP (5);59;53;15,14
10971;C;Increased WIP (5);56;61;16,18
10972;C;Increased WIP (5);63;57;15,94
10973;C;Increased WIP (5);64;64;16,26
10974;C;Increased WIP (5);64;44;14,84
10975;C;Increased WIP (5);64;59;16,21
10976;C;Increased WIP (5);56;64;17,73
10977;C;Increased WIP (5);59;56;17,36
10978;C;Increased WIP (5);56;65;16,82
10979;C;Increased WIP (5);59;54;15,14
10980;C;Increased WIP (5);68;46;14,22
10981;C;Increased WIP (5);55;59;18,5
10982;C;Increased WIP (5);65;55;16
10983;C;Increased WIP (5);61;49;16,12
10984;C;Increased WIP (5);53;57;19
10985;C;Increased WIP (5);51;72;18,33
10986;C;Increased WIP (5);58;54;17,69
10987;C;Increased WIP (5);63;44;13,56
10988;C;Increased WIP (5);58;63;15,69
10989;C;Increased WIP (5);51;68;19,83
10990;C;Increased WIP (5);58;45;15,62
10991;C;Increased WIP (5);51;64;19,17
10992;C;Increased WIP (5);55;52;18,8
10993;C;Increased WIP (5);55;53;18,1
10994;C;Increased WIP (5);61;65;15,19
10995;C;Increased WIP (5);60;65;16,73
10996;C;Increased WIP (5);60;57;16,73
10997;C;Increased WIP (5);58;55;18,15
10998;C;Increased WIP (5);56;71;18,09
10999;C;Increased WIP (5);58;59;16,38
11000;C;Increased WIP (5);61;49;16,06
11001;C;Increased WIP (5);48;56;19
11002;C;Increased WIP (5);57;46;15,58
11003;C;Increased WIP (5);59;44;16,36
11004;C;Increased WIP (5);58;48;16,69
11005;C;Increased WIP (5);59;60;15,64
11006;C;Increased WIP (5);55;63;17,1
11007;C;Increased WIP (5);51;55;18,83
11008;C;Increased WIP (5);55;52;17,1
11009;C;Increased WIP (5);53;71;18,25
11010;C;Increased WIP (5);52;60;19,43
11011;C;Increased WIP (5);59;58;16,43
11012;C;Increased WIP (5);56;57;15,73
11013;C;Increased WIP (5);48;63;20
11014;C;Increased WIP (5);51;57;17,83
11015;C;Increased WIP (5);54;68;18,67
11016;C;Increased WIP (5);60;53;16,2
11017;C;Increased WIP (5);58;59;16,85
11018;C;Increased WIP (5);54;52;15,78
11019;C;Increased WIP (5);54;54;17,44
11020;C;Increased WIP (5);51;66;19,67
11021;C;Increased WIP (5);61;55;15,5
11022;C;Increased WIP (5);63;42;13,17
11023;C;Increased WIP (5);54;52;16,56
11024;C;Increased WIP (5);57;59;17
11025;C;Increased WIP (5);59;55;15,71
11026;C;Increased WIP (5);60;65;16,27
11027;C;Increased WIP (5);63;46;15,56
11028;C;Increased WIP (5);58;63;16,38
11029;C;Increased WIP (5);61;50;17
11030;C;Increased WIP (5);58;64;17,23
11031;C;Increased WIP (5);54;60;15,67
11032;C;Increased WIP (5);54;54;17,33
11033;C;Increased WIP (5);52;60;18
11034;C;Increased WIP (5);61;59;16,31
11035;C;Increased WIP (5);58;51;17,23
11036;C;Increased WIP (5);60;48;14,47
11037;C;Increased WIP (5);58;52;15,15
11038;C;Increased WIP (5);59;59;15,79
11039;C;Increased WIP (5);61;47;17
11040;C;Increased WIP (5);60;68;16,4
11041;C;Increased WIP (5);55;64;18,6
11042;C;Increased WIP (5);55;60;16,7
11043;C;Increased WIP (5);60;71;16,53
11044;C;Increased WIP (5);55;47;17,5
11045;C;Increased WIP (5);59;55;15,71
11046;C;Increased WIP (5);61;52;15,69
11047;C;Increased WIP (5);56;60;18
11048;C;Increased WIP (5);46;68;20
11049;C;Increased WIP (5);61;61;16,56
11050;C;Increased WIP (5);55;70;17,3
11051;C;Increased WIP (5);64;52;15,21
11052;C;Increased WIP (5);59;51;17,71
11053;C;Increased WIP (5);55;60;17
11054;C;Increased WIP (5);62;49;17,35
11055;C;Increased WIP (5);58;54;17,54
11056;C;Increased WIP (5);59;50;16,93
11057;C;Increased WIP (5);57;61;16,67
11058;C;Increased WIP (5);54;62;17,22
11059;C;Increased WIP (5);61;57;15,25
11060;C;Increased WIP (5);56;63;17,09
11061;C;Increased WIP (5);61;43;16,12
11062;C;Increased WIP (5);56;56;18,18
11063;C;Increased WIP (5);60;48;15,33
11064;C;Increased WIP (5);51;73;18,5
11065;C;Increased WIP (5);51;58;18,17
11066;C;Increased WIP (5);52;53;17,86
11067;C;Increased WIP (5);60;61;16,13
11068;C;Increased WIP (5);58;71;18,31
11069;C;Increased WIP (5);56;54;15,73
11070;C;Increased WIP (5);57;59;16,5
11071;C;Increased WIP (5);54;68;18
11072;C;Increased WIP (5);61;54;16,62
11073;C;Increased WIP (5);52;71;19,71
11074;C;Increased WIP (5);58;55;15,77
11075;C;Increased WIP (5);59;56;17,07
11076;C;Increased WIP (5);66;42;14,57
11077;C;Increased WIP (5);61;51;16,81
11078;C;Increased WIP (5);53;76;17,5
11079;C;Increased WIP (5);58;65;16,08
11080;C;Increased WIP (5);56;49;17,27
11081;C;Increased WIP (5);60;54;14,67
11082;C;Increased WIP (5);62;53;15,65
11083;C;Increased WIP (5);63;58;17,06
11084;C;Increased WIP (5);57;54;16,5
11085;C;Increased WIP (5);61;57;15,5
11086;C;Increased WIP (5);58;44;15,85
11087;C;Increased WIP (5);44;75;0
11088;C;Increased WIP (5);56;74;16,64
11089;C;Increased WIP (5);62;58;17,29
11090;C;Increased WIP (5);54;58;17,33
11091;C;Increased WIP (5);55;67;18,2
11092;C;Increased WIP (5);59;56;15,57
11093;C;Increased WIP (5);60;43;14,93
11094;C;Increased WIP (5);48;77;19
11095;C;Increased WIP (5);64;49;16,32
11096;C;Increased WIP (5);49;67;19,75
11097;C;Increased WIP (5);58;58;16,38
11098;C;Increased WIP (5);65;50;15,2
11099;C;Increased WIP (5);51;52;19,33
11100;C;Increased WIP (5);55;63;17,6
11101;C;Increased WIP (5);64;64;16
11102;C;Increased WIP (5);56;73;15,82
11103;C;Increased WIP (5);57;63;16,58
11104;C;Increased WIP (5);51;58;17,17
11105;C;Increased WIP (5);61;51;17,38
11106;C;Increased WIP (5);59;51;16
11107;C;Increased WIP (5);55;60;16,3
11108;C;Increased WIP (5);58;63;16
11109;C;Increased WIP (5);57;54;14,58
11110;C;Increased WIP (5);54;69;17,33
11111;C;Increased WIP (5);60;48;15,87
11112;C;Increased WIP (5);51;62;19,33
11113;C;Increased WIP (5);52;82;17,86
11114;C;Increased WIP (5);61;54;16,75
11115;C;Increased WIP (5);52;56;18,14
11116;C;Increased WIP (5);55;50;17,6
11117;C;Increased WIP (5);49;67;19,75
11118;C;Increased WIP (5);64;39;14,53
11119;C;Increased WIP (5);55;46;17,2
11120;C;Increased WIP (5);60;67;15,53
11121;C;Increased WIP (5);61;52;16,88
11122;C;Increased WIP (5);59;62;16,79
11123;C;Increased WIP (5);58;40;16,38
11124;C;Increased WIP (5);57;52;16,17
11125;C;Increased WIP (5);62;59;15,12
11126;C;Increased WIP (5);58;57;18,15
11127;C;Increased WIP (5);56;43;16,27
11128;C;Increased WIP (5);48;68;19,67
11129;C;Increased WIP (5);52;56;18,71
11130;C;Increased WIP (5);55;72;17
11131;C;Increased WIP (5);58;62;17,08
11132;C;Increased WIP (5);56;63;16,82
11133;C;Increased WIP (5);51;66;18,83
11134;C;Increased WIP (5);52;44;17,71
11135;C;Increased WIP (5);58;68;16,85
11136;C;Increased WIP (5);62;52;15,29
11137;C;Increased WIP (5);57;46;16,67
11138;C;Increased WIP (5);61;58;17,62
11139;C;Increased WIP (5);57;60;17,08
11140;C;Increased WIP (5);58;53;15,46
11141;C;Increased WIP (5);61;70;17,38
11142;C;Increased WIP (5);55;55;16,6
11143;C;Increased WIP (5);60;61;16,33
11144;C;Increased WIP (5);54;46;17,56
11145;C;Increased WIP (5);55;63;16,9
11146;C;Increased WIP (5);51;62;17,67
11147;C;Increased WIP (5);49;58;18,5
11148;C;Increased WIP (5);57;52;15,5
11149;C;Increased WIP (5);53;73;17,12
11150;C;Increased WIP (5);62;59;14,88
11151;C;Increased WIP (5);61;55;16,56
11152;C;Increased WIP (5);53;68;17,12
11153;C;Increased WIP (5);57;60;15,83
11154;C;Increased WIP (5);62;74;16,12
11155;C;Increased WIP (5);57;51;16,58
11156;C;Increased WIP (5);63;59;16
11157;C;Increased WIP (5);64;42;16,42
11158;C;Increased WIP (5);62;55;15,35
11159;C;Increased WIP (5);61;57;17
11160;C;Increased WIP (5);57;61;17,75
11161;C;Increased WIP (5);57;70;16,75
11162;C;Increased WIP (5);58;62;15,77
11163;C;Increased WIP (5);60;52;16,47
11164;C;Increased WIP (5);52;65;18,43
11165;C;Increased WIP (5);56;57;16,73
11166;C;Increased WIP (5);50;84;19,6
11167;C;Increased WIP (5);57;67;16,58
11168;C;Increased WIP (5);60;43;15,07
11169;C;Increased WIP (5);56;60;18,55
11170;C;Increased WIP (5);57;46;17,75
11171;C;Increased WIP (5);59;67;17,07
11172;C;Increased WIP (5);54;55;17,78
11173;C;Increased WIP (5);57;59;18,5
11174;C;Increased WIP (5);64;55;15,95
11175;C;Increased WIP (5);54;41;17
11176;C;Increased WIP (5);55;45;17,4
11177;C;Increased WIP (5);52;55;19
11178;C;Increased WIP (5);55;53;18
11179;C;Increased WIP (5);55;63;17,2
11180;C;Increased WIP (5);55;62;17,5
11181;C;Increased WIP (5);54;49;17,22
11182;C;Increased WIP (5);54;67;19,11
11183;C;Increased WIP (5);52;72;18,57
11184;C;Increased WIP (5);57;72;17,08
11185;C;Increased WIP (5);54;65;17,89
11186;C;Increased WIP (5);62;58;15,47
11187;C;Increased WIP (5);55;62;16,7
11188;C;Increased WIP (5);58;62;17,15
11189;C;Increased WIP (5);58;55;16,62
11190;C;Increased WIP (5);59;52;15,57
11191;C;Increased WIP (5);50;70;18,8
11192;C;Increased WIP (5);57;55;17,58
11193;C;Increased WIP (5);58;54;15,46
11194;C;Increased WIP (5);56;57;17
11195;C;Increased WIP (5);53;67;18,5
11196;C;Increased WIP (5);58;62;15,46
11197;C;Increased WIP (5);61;54;15
11198;C;Increased WIP (5);62;69;16,35
11199;C;Increased WIP (5);56;49;15,91
11200;C;Increased WIP (5);59;36;16,79
11201;C;Increased WIP (5);58;70;17,69
11202;C;Increased WIP (5);64;57;15,58
11203;C;Increased WIP (5);49;79;18,5
11204;C;Increased WIP (5);59;58;17,5
11205;C;Increased WIP (5);57;64;17,33
11206;C;Increased WIP (5);49;62;18,75
11207;C;Increased WIP (5);54;58;16,78
11208;C;Increased WIP (5);57;47;17
11209;C;Increased WIP (5);60;72;16,6
11210;C;Increased WIP (5);64;56;16,05
11211;C;Increased WIP (5);58;55;15,69
11212;C;Increased WIP (5);56;67;17,82
11213;C;Increased WIP (5);47;66;20
11214;C;Increased WIP (5);55;43;17
11215;C;Increased WIP (5);56;66;18,64
11216;C;Increased WIP (5);57;61;17,58
11217;C;Increased WIP (5);52;63;17,43
11218;C;Increased WIP (5);56;61;18,55
11219;C;Increased WIP (5);62;52;15,53
11220;C;Increased WIP (5);56;69;16,36
11221;C;Increased WIP (5);55;59;17,5
11222;C;Increased WIP (5);57;63;17,17
11223;C;Increased WIP (5);55;66;17,6
11224;C;Increased WIP (5);59;61;16,86
11225;C;Increased WIP (5);63;44;14,44
11226;C;Increased WIP (5);56;59;17,55
11227;C;Increased WIP (5);57;63;15,58
11228;C;Increased WIP (5);52;58;17,43
11229;C;Increased WIP (5);58;57;16,54
11230;C;Increased WIP (5);51;55;19
11231;C;Increased WIP (5);54;57;18,67
11232;C;Increased WIP (5);59;53;17,07
11233;C;Increased WIP (5);54;64;18,67
11234;C;Increased WIP (5);52;62;17,29
11235;C;Increased WIP (5);62;54;16,59
11236;C;Increased WIP (5);66;62;15,24
11237;C;Increased WIP (5);55;77;17,6
11238;C;Increased WIP (5);62;45;14,41
11239;C;Increased WIP (5);59;53;15,93
11240;C;Increased WIP (5);49;53;19,5
11241;C;Increased WIP (5);62;47;13,47
11242;C;Increased WIP (5);59;52;14,57
11243;C;Increased WIP (5);62;46;14,65
11244;C;Increased WIP (5);54;67;18,22
11245;C;Increased WIP (5);57;61;16,58
11246;C;Increased WIP (5);55;52;16,3
11247;C;Increased WIP (5);55;50;16,6
11248;C;Increased WIP (5);63;56;14,44
11249;C;Increased WIP (5);51;54;18
11250;C;Increased WIP (5);59;64;18,07
11251;C;Increased WIP (5);55;59;17,3
11252;C;Increased WIP (5);55;56;17,7
11253;C;Increased WIP (5);61;44;16
11254;C;Increased WIP (5);59;57;14,86
11255;C;Increased WIP (5);62;44;16,18
11256;C;Increased WIP (5);59;58;17,07
11257;C;Increased WIP (5);53;52;17,25
11258;C;Increased WIP (5);55;55;16,8
11259;C;Increased WIP (5);63;39;14,06
11260;C;Increased WIP (5);54;60;16,89
11261;C;Increased WIP (5);56;60;16,27
11262;C;Increased WIP (5);60;64;15,27
11263;C;Increased WIP (5);52;64;18
11264;C;Increased WIP (5);63;56;14,33
11265;C;Increased WIP (5);59;49;16,36
11266;C;Increased WIP (5);56;67;17,73
11267;C;Increased WIP (5);55;58;17
11268;C;Increased WIP (5);64;65;16,68
11269;C;Increased WIP (5);57;60;16,58
11270;C;Increased WIP (5);59;50;16,93
11271;C;Increased WIP (5);56;80;18,36
11272;C;Increased WIP (5);52;60;17,14
11273;C;Increased WIP (5);54;60;16,33
11274;C;Increased WIP (5);47;73;19,5
11275;C;Increased WIP (5);57;55;18,42
11276;C;Increased WIP (5);58;52;16,69
11277;C;Increased WIP (5);53;50;18,38
11278;C;Increased WIP (5);55;51;17,9
11279;C;Increased WIP (5);51;56;18,67
